"Date","Open","High","Low","Close","Volume"
"2017-10-10",156.059998,158,155.100006,155.899994,15617000
"2017-10-11",155.970001,156.979996,155.75,156.550003,16905600
"2017-10-12",156.350006,157.369995,155.729996,156,16125100
"2017-10-13",156.729996,157.279999,156.410004,156.990005,16394200
"2017-10-16",157.899994,160,157.649994,159.880005,24121500
"2017-10-17",159.779999,160.869995,159.229996,160.470001,18997300
"2017-10-18",160.419998,160.710007,159.600006,159.759995,16374200
"2017-10-19",156.75,157.080002,155.020004,155.979996,42584200
"2017-10-20",156.610001,157.75,155.960007,156.25,23974100
"2017-10-23",156.889999,157.690002,155.5,156.169998,21984300
"2017-10-24",156.289993,157.419998,156.199997,157.100006,17757200
"2017-10-25",156.910004,157.550003,155.270004,156.410004,21207100
"2017-10-26",157.229996,157.830002,156.779999,157.410004,17000500
"2017-10-27",159.289993,163.600006,158.699997,163.050003,44454200
"2017-10-30",163.889999,168.070007,163.720001,166.720001,44700800
"2017-10-31",167.899994,169.649994,166.940002,169.039993,36046800
"2017-11-01",169.869995,169.940002,165.610001,166.889999,33637800
"2017-11-02",166.600006,168.5,165.279999,168.110001,41393400
"2017-11-03",174,174.259995,171.119995,172.5,59398600
"2017-11-06",172.369995,174.990005,171.720001,174.25,35026300
"2017-11-07",173.910004,175.25,173.600006,174.809998,24361500
"2017-11-08",174.660004,176.240005,174.330002,176.240005,24409500
"2017-11-09",175.110001,176.100006,173.139999,175.880005,29482600
"2017-11-10",175.110001,175.380005,174.270004,174.669998,25145500
"2017-11-13",173.5,174.5,173.399994,173.970001,16982100
"2017-11-14",173.039993,173.479996,171.179993,171.339996,24782500
"2017-11-15",169.970001,170.320007,168.380005,169.080002,29158100
"2017-11-16",171.179993,171.869995,170.300003,171.100006,23637500
"2017-11-17",171.039993,171.389999,169.639999,170.149994,21899500
"2017-11-20",170.289993,170.559998,169.559998,169.979996,16262400
"2017-11-21",170.779999,173.699997,170.779999,173.139999,25131300
"2017-11-22",173.360001,175,173.050003,174.960007,25588900
"2017-11-24",175.100006,175.5,174.649994,174.970001,14026700
"2017-11-27",175.050003,175.080002,173.339996,174.089996,20716800
"2017-11-28",174.300003,174.869995,171.860001,173.070007,26428800
"2017-11-29",172.630005,172.919998,167.160004,169.479996,41666400
"2017-11-30",170.429993,172.139999,168.440002,171.850006,41527200
"2017-12-01",169.949997,171.669998,168.5,171.050003,39759300
"2017-12-04",172.479996,172.619995,169.630005,169.800003,32542400
"2017-12-05",169.059998,171.520004,168.399994,169.639999,27350200
"2017-12-06",167.5,170.199997,166.460007,169.009995,28560000
"2017-12-07",169.029999,170.440002,168.910004,169.320007,25673300
"2017-12-08",170.490005,171,168.820007,169.369995,23355200
"2017-12-11",169.199997,172.889999,168.789993,172.669998,35273800
"2017-12-12",172.149994,172.389999,171.460007,171.699997,19409200
"2017-12-13",172.5,173.539993,172,172.270004,23818400
"2017-12-14",172.399994,173.130005,171.649994,172.220001,20476500
"2017-12-15",173.630005,174.169998,172.460007,173.970001,40169300
"2017-12-18",174.880005,177.199997,174.860001,176.419998,29421100
"2017-12-19",175.029999,175.389999,174.089996,174.539993,27436400
"2017-12-20",174.869995,175.419998,173.25,174.350006,23475600
"2017-12-21",174.169998,176.020004,174.100006,175.009995,20949900
"2017-12-22",174.679993,175.419998,174.5,175.009995,16114600
"2017-12-26",170.800003,171.470001,169.679993,170.570007,33185500
"2017-12-27",170.100006,170.779999,169.710007,170.600006,21498200
"2017-12-28",171,171.850006,170.479996,171.080002,16480200
"2017-12-29",170.520004,170.589996,169.220001,169.229996,25884400
"2018-01-02",170.160004,172.300003,169.259995,172.259995,25555900
"2018-01-03",172.529999,174.550003,171.960007,172.229996,29517900
"2018-01-04",172.539993,173.470001,172.080002,173.029999,22434600
"2018-01-05",173.440002,175.369995,173.050003,175,23660000
"2018-01-08",174.350006,175.610001,173.929993,174.350006,20567800
"2018-01-09",174.550003,175.059998,173.410004,174.330002,21584000
"2018-01-10",173.160004,174.300003,173,174.289993,23959900
"2018-01-11",174.589996,175.490005,174.490005,175.279999,18667700
"2018-01-12",176.179993,177.360001,175.649994,177.089996,25226000
"2018-01-16",177.899994,179.389999,176.139999,176.190002,29565900
"2018-01-17",176.149994,179.25,175.070007,179.100006,34386800
"2018-01-18",179.369995,180.100006,178.25,179.259995,31193400
"2018-01-19",178.610001,179.580002,177.410004,178.460007,32425100
"2018-01-22",177.300003,177.779999,176.600006,177,27108600
"2018-01-23",177.300003,179.440002,176.820007,177.039993,32689100
"2018-01-24",177.25,177.300003,173.199997,174.220001,51105100
"2018-01-25",174.509995,174.949997,170.529999,171.110001,41529000
"2018-01-26",172,172,170.059998,171.509995,39143000
"2018-01-29",170.160004,170.160004,167.070007,167.960007,50640400
"2018-01-30",165.529999,167.369995,164.699997,166.970001,46048200
"2018-01-31",166.869995,168.440002,166.5,167.429993,32478900
"2018-02-01",167.169998,168.619995,166.759995,167.779999,47230800
"2018-02-02",166,166.800003,160.100006,160.5,86593800
"2018-02-05",159.100006,163.880005,156,156.490005,72738500
"2018-02-06",154.830002,163.720001,154,163.029999,68243800
"2018-02-07",163.089996,163.399994,159.070007,159.539993,51608600
"2018-02-08",160.289993,161,155.029999,155.149994,54390500
"2018-02-09",157.070007,157.889999,150.240005,156.410004,70672600
"2018-02-12",158.5,163.889999,157.509995,162.710007,60819500
"2018-02-13",161.949997,164.75,161.649994,164.339996,32549200
"2018-02-14",163.039993,167.539993,162.880005,167.369995,40644900
"2018-02-15",169.789993,173.089996,169,172.990005,51147200
"2018-02-16",172.360001,174.820007,171.770004,172.429993,40176100
"2018-02-20",172.050003,174.259995,171.419998,171.850006,33930500
"2018-02-21",172.830002,174.119995,171.009995,171.070007,37471600
"2018-02-22",171.800003,173.949997,171.710007,172.5,30991900
"2018-02-23",173.669998,175.649994,173.539993,175.5,33812400
"2018-02-26",176.350006,179.389999,176.210007,178.970001,38162200
"2018-02-27",179.100006,180.479996,178.160004,178.389999,38928100
"2018-02-28",179.259995,180.619995,178.050003,178.119995,37782100
"2018-03-01",178.539993,179.779999,172.660004,175,48802000
"2018-03-02",172.800003,176.300003,172.449997,176.210007,38454000
"2018-03-05",175.210007,177.740005,174.520004,176.820007,28401400
"2018-03-06",177.910004,178.25,176.130005,176.669998,23788500
"2018-03-07",174.940002,175.850006,174.270004,175.029999,31703500
"2018-03-08",175.479996,177.119995,175.070007,176.940002,23774100
"2018-03-09",177.960007,180,177.389999,179.979996,32185200
"2018-03-12",180.289993,182.389999,180.210007,181.720001,32207100
"2018-03-13",182.589996,183.5,179.240005,179.970001,31693500
"2018-03-14",180.320007,180.520004,177.809998,178.440002,29368400
"2018-03-15",178.5,180.240005,178.070007,178.649994,22743800
"2018-03-16",178.649994,179.119995,177.619995,178.020004,39404700
"2018-03-19",177.320007,177.470001,173.660004,175.300003,33446800
"2018-03-20",175.240005,176.800003,174.940002,175.240005,19649400
"2018-03-21",175.039993,175.089996,171.259995,171.270004,36338100
"2018-03-22",170,172.679993,168.600006,168.850006,41490800
"2018-03-23",168.389999,169.919998,164.940002,164.940002,41028800
"2018-03-26",168.070007,173.100006,166.440002,172.770004,37541200
"2018-03-27",173.679993,175.149994,166.919998,168.339996,40922600
"2018-03-28",167.25,170.020004,165.190002,166.479996,41668500
"2018-03-29",167.809998,171.75,166.899994,167.779999,38398500
"2018-04-02",166.639999,168.940002,164.470001,166.679993,37586800
"2018-04-03",167.639999,168.75,164.880005,168.389999,30278000
"2018-04-04",164.880005,172.009995,164.770004,171.610001,34605500
"2018-04-05",172.580002,174.229996,172.080002,172.800003,26933200
"2018-04-06",170.970001,172.479996,168.199997,168.380005,35005300
"2018-04-09",169.880005,173.089996,169.850006,170.050003,29017700
"2018-04-10",173,174,171.529999,173.25,28408600
"2018-04-11",172.229996,173.919998,171.699997,172.440002,22431600
"2018-04-12",173.410004,175,173.039993,174.139999,22889300
"2018-04-13",174.779999,175.839996,173.850006,174.729996,25124300
"2018-04-16",175.029999,176.190002,174.830002,175.820007,21578400
"2018-04-17",176.490005,178.940002,176.410004,178.240005,26509000
"2018-04-18",177.809998,178.820007,176.880005,177.839996,20754500
"2018-04-19",173.759995,175.389999,172.660004,172.800003,34808800
"2018-04-20",170.600006,171.220001,165.429993,165.720001,65491100
"2018-04-23",166.830002,166.919998,164.089996,165.240005,36515500
"2018-04-24",165.669998,166.330002,161.220001,162.940002,33692000
"2018-04-25",162.619995,165.419998,162.410004,163.649994,28382100
"2018-04-26",164.119995,165.729996,163.369995,164.220001,27963000
"2018-04-27",164,164.330002,160.630005,162.320007,35655800
"2018-04-30",162.130005,167.259995,161.839996,165.259995,42427400
"2018-05-01",166.410004,169.199997,165.270004,169.100006,53569400
"2018-05-02",175.229996,177.75,173.800003,176.570007,66539400
"2018-05-03",175.880005,177.5,174.440002,176.889999,34068200
"2018-05-04",178.25,184.25,178.169998,183.830002,56201300
"2018-05-07",185.179993,187.669998,184.75,185.160004,42451400
"2018-05-08",184.990005,186.220001,183.669998,186.050003,28402800
"2018-05-09",186.550003,187.399994,185.220001,187.360001,23211200
"2018-05-10",187.740005,190.369995,187.649994,190.039993,27989300
"2018-05-11",189.490005,190.059998,187.449997,188.589996,26212200
"2018-05-14",189.009995,189.529999,187.860001,188.149994,20778800
"2018-05-15",186.779999,187.070007,185.100006,186.440002,23695200
"2018-05-16",186.070007,188.460007,186,188.179993,19183100
"2018-05-17",188,188.910004,186.360001,186.990005,17294000
"2018-05-18",187.190002,187.809998,186.130005,186.309998,18297700
"2018-05-21",188,189.270004,186.910004,187.630005,18400800
"2018-05-22",188.380005,188.880005,186.779999,187.160004,15240700
"2018-05-23",186.350006,188.5,185.759995,188.360001,20058400
"2018-05-24",188.770004,188.839996,186.210007,188.149994,23234000
"2018-05-25",188.229996,189.649994,187.649994,188.580002,17461000
"2018-05-29",187.600006,188.75,186.869995,187.899994,22514100
"2018-05-30",187.720001,188,186.779999,187.5,18690500
"2018-05-31",187.220001,188.229996,186.139999,186.869995,27482800
"2018-06-01",187.990005,190.259995,187.75,190.240005,23442500
"2018-06-04",191.639999,193.419998,191.350006,191.830002,26266200
"2018-06-05",193.070007,193.940002,192.360001,193.309998,21566000
"2018-06-06",193.630005,194.080002,191.919998,193.979996,20933600
"2018-06-07",194.139999,194.199997,192.339996,193.460007,21347200
"2018-06-08",191.169998,192,189.770004,191.699997,26656800
"2018-06-11",191.350006,191.970001,190.210007,191.229996,18308500
"2018-06-12",191.389999,192.610001,191.149994,192.279999,16911100
"2018-06-13",192.419998,192.880005,190.440002,190.699997,21638400
"2018-06-14",191.550003,191.570007,190.220001,190.800003,21610100
"2018-06-15",190.029999,190.160004,188.259995,188.839996,61719200
"2018-06-18",187.880005,189.220001,187.199997,188.740005,18484900
"2018-06-19",185.139999,186.330002,183.449997,185.690002,33578500
"2018-06-20",186.350006,187.199997,185.729996,186.5,20628700
"2018-06-21",187.25,188.350006,184.940002,185.460007,25711900
"2018-06-22",186.119995,186.149994,184.699997,184.919998,27200400
"2018-06-25",183.399994,184.919998,180.729996,182.169998,31663100
"2018-06-26",182.990005,186.529999,182.539993,184.429993,24569200
"2018-06-27",185.229996,187.279999,184.029999,184.160004,25285300
"2018-06-28",184.100006,186.210007,183.800003,185.5,17365200
"2018-06-29",186.289993,187.190002,182.910004,185.110001,22737700
"2018-07-02",183.820007,187.300003,183.419998,187.179993,17731300
"2018-07-03",187.789993,187.949997,183.539993,183.919998,13954800
"2018-07-05",185.259995,186.410004,184.279999,185.399994,16604200
"2018-07-06",185.419998,188.429993,185.199997,187.970001,17485200
"2018-07-09",189.5,190.679993,189.300003,190.580002,19756600
"2018-07-10",190.710007,191.279999,190.179993,190.350006,15939100
"2018-07-11",188.5,189.779999,187.610001,187.880005,18831500
"2018-07-12",189.529999,191.410004,189.309998,191.029999,18041100
"2018-07-13",191.080002,191.839996,190.899994,191.330002,12513900
"2018-07-16",191.520004,192.649994,190.419998,190.910004,15043100
"2018-07-17",189.75,191.869995,189.199997,191.449997,15534500
"2018-07-18",191.779999,191.800003,189.929993,190.399994,16393400
"2018-07-19",189.690002,192.550003,189.690002,191.880005,20286800
"2018-07-20",191.779999,192.429993,190.169998,191.440002,20676200
"2018-07-23",190.679993,191.960007,189.559998,191.610001,15989400
"2018-07-24",192.449997,193.660004,192.050003,193,18697900
"2018-07-25",193.059998,194.850006,192.429993,194.820007,16709900
"2018-07-26",194.610001,195.960007,193.610001,194.210007,19076000
"2018-07-27",194.990005,195.190002,190.100006,190.979996,24024000
"2018-07-30",191.899994,192.199997,189.070007,189.910004,21029500
"2018-07-31",190.300003,192.139999,189.339996,190.289993,39373000
"2018-08-01",199.130005,201.759995,197.309998,201.5,67935700
"2018-08-02",200.580002,208.380005,200.350006,207.389999,62404000
"2018-08-03",207.029999,208.740005,205.479996,207.990005,33447400
"2018-08-06",208,209.25,207.070007,209.070007,25425400
"2018-08-07",209.320007,209.5,206.759995,207.110001,25587400
"2018-08-08",206.050003,207.809998,204.520004,207.25,22525500
"2018-08-09",207.279999,209.779999,207.199997,208.880005,23469200
"2018-08-10",207.360001,209.100006,206.669998,207.529999,24611200
"2018-08-13",207.699997,210.949997,207.699997,208.869995,25869100
"2018-08-14",210.160004,210.559998,208.259995,209.75,20748000
"2018-08-15",209.220001,210.740005,208.330002,210.240005,28807600
"2018-08-16",211.75,213.809998,211.470001,213.320007,28500400
"2018-08-17",213.440002,217.949997,213.160004,217.580002,35427000
"2018-08-20",218.100006,219.179993,215.110001,215.460007,30287700
"2018-08-21",216.800003,217.190002,214.029999,215.039993,26159800
"2018-08-22",214.100006,216.360001,213.839996,215.050003,19018100
"2018-08-23",214.649994,217.050003,214.600006,215.490005,18883200
"2018-08-24",216.600006,216.899994,215.110001,216.160004,18476400
"2018-08-27",217.149994,218.740005,216.330002,217.940002,20525100
"2018-08-28",219.009995,220.539993,218.919998,219.699997,22776800
"2018-08-29",220.149994,223.490005,219.410004,222.979996,27254800
"2018-08-30",223.25,228.259995,222.399994,225.029999,48793800
"2018-08-31",226.509995,228.869995,226,227.630005,43340100
"2018-09-04",228.410004,229.179993,226.630005,228.360001,27390100
"2018-09-05",228.990005,229.669998,225.100006,226.869995,33333000
"2018-09-06",226.229996,227.350006,221.300003,223.100006,34290000
"2018-09-07",221.850006,225.369995,220.710007,221.300003,37619800
"2018-09-10",220.949997,221.850006,216.470001,218.330002,39516500
"2018-09-11",218.009995,224.300003,216.559998,223.850006,35749000
"2018-09-12",224.940002,225,219.839996,221.070007,49278700
"2018-09-13",223.520004,228.350006,222.570007,226.410004,41706400
"2018-09-14",225.75,226.839996,222.520004,223.839996,31999300
"2018-09-17",222.149994,222.949997,217.270004,217.880005,37195100
"2018-09-18",217.789993,221.850006,217.119995,218.240005,31571700
"2018-09-19",218.5,219.619995,215.300003,218.369995,27123800
"2018-09-20",220.240005,222.279999,219.149994,220.029999,26608800
"2018-09-21",220.779999,221.360001,217.289993,217.660004,96246700
"2018-09-24",216.820007,221.259995,216.630005,220.789993,27693400
"2018-09-25",219.75,222.820007,219.699997,222.190002,24554400
"2018-09-26",221,223.75,219.759995,220.419998,23984700
"2018-09-27",223.820007,226.440002,223.539993,224.949997,30181200
"2018-09-28",224.789993,225.839996,224.020004,225.740005,22929400
"2018-10-01",227.949997,229.419998,226.350006,227.259995,23600800
"2018-10-02",227.25,230,226.630005,229.279999,24788200
"2018-10-03",230.050003,233.470001,229.779999,232.070007,28654800
"2018-10-04",230.779999,232.350006,226.729996,227.990005,32042000
"2018-10-05",227.960007,228.410004,220.580002,224.289993,33580500
"2018-10-08",222.210007,224.800003,220.199997,223.770004,29663900
"2018-10-09",223.639999,227.270004,222.25,226.869995,26891000
"2018-10-10",225.460007,226.350006,216.050003,216.360001,41990600
"2018-10-11",214.520004,219.5,212.320007,214.449997,53124400
"2018-10-12",220.419998,222.880005,216.839996,222.110001,40337900
"2018-10-15",221.160004,221.830002,217.270004,217.360001,30791000
"2018-10-16",218.929993,222.990005,216.759995,222.149994,29184000
"2018-10-17",222.300003,222.639999,219.339996,221.190002,22885400
"2018-10-18",217.860001,219.740005,213,216.020004,32581300
"2018-10-19",218.059998,221.259995,217.429993,219.309998,33078700
"2018-10-22",219.789993,223.360001,218.940002,220.649994,28792100
"2018-10-23",215.830002,223.25,214.699997,222.729996,38767800
"2018-10-24",222.600006,224.229996,214.539993,215.089996,40925500
"2018-10-25",217.710007,221.380005,216.75,219.800003,29855800
"2018-10-26",215.899994,220.190002,212.669998,216.300003,47258400
"2018-10-29",219.190002,219.690002,206.089996,212.240005,45935500
"2018-10-30",211.149994,215.179993,209.270004,213.300003,36660000
"2018-10-31",216.880005,220.449997,216.619995,218.860001,38358900
"2018-11-01",219.050003,222.360001,216.809998,222.220001,58323200
"2018-11-02",209.550003,213.649994,205.429993,207.479996,91328700
"2018-11-05",204.300003,204.389999,198.169998,201.589996,66163700
"2018-11-06",201.919998,204.720001,201.690002,203.770004,31882900
"2018-11-07",205.970001,210.059998,204.130005,209.949997,33424400
"2018-11-08",209.979996,210.119995,206.75,208.490005,25362600
"2018-11-09",205.550003,206.009995,202.25,204.470001,34365800
"2018-11-12",199,199.850006,193.789993,194.169998,51135500
"2018-11-13",191.630005,197.179993,191.449997,192.229996,46882900
"2018-11-14",193.899994,194.479996,185.929993,186.800003,60801000
"2018-11-15",188.389999,191.970001,186.899994,191.410004,46478800
"2018-11-16",190.5,194.970001,189.460007,193.529999,36928300
"2018-11-19",190,190.699997,184.990005,185.860001,41925300
"2018-11-20",178.369995,181.470001,175.509995,176.979996,67825200
"2018-11-21",179.729996,180.270004,176.550003,176.779999,31124200
"2018-11-23",174.940002,176.600006,172.100006,172.289993,23624000
"2018-11-26",174.240005,174.949997,170.259995,174.619995,44998500
"2018-11-27",171.509995,174.770004,170.880005,174.240005,41387400
"2018-11-28",176.729996,181.289993,174.929993,180.940002,46062500
"2018-11-29",182.660004,182.800003,177.699997,179.550003,41770000
"2018-11-30",180.289993,180.330002,177.029999,178.580002,39531500
"2018-12-03",184.460007,184.940002,181.210007,184.820007,40802500
"2018-12-04",180.949997,182.389999,176.270004,176.690002,41344300
"2018-12-06",171.759995,174.779999,170.419998,174.720001,43098400
"2018-12-07",173.490005,174.490005,168.300003,168.490005,42281600
"2018-12-10",165,170.089996,163.330002,169.600006,62026000
"2018-12-11",171.660004,171.789993,167,168.630005,47281700
